Paket,Sequenz,Delta (ms),Jitter (ms),Versatz,Bandbreite
995,138,0.0015679999996791594,1.3221130107647288,-5.742424999996729,765.448
996,139,3.136865000000398,1.4355350100919582,-8.879289999997127,768.96
1003,140,62.098141000002215,1.8396802594610724,-0.977430999999342,763.376
1012,141,7.242523000000801,2.1773579307448054,-8.219954000000143,761.384
1013,142,0.5795469999975467,2.077494747573102,-8.79950099999769,771.784
1014,143,0.0013429999999061693,1.947735263349777,-8.800843999997596,782.184
1015,144,0.06508000000030734,1.8300693093904352,-8.865923999997904,785.216
1033,145,75.28334800000084,2.0104807275534804,-4.149271999998746,795.6
1034,146,3.8201569999982894,2.123585494581281,-7.969428999997035,763.896
1035,147,0.7071150000010675,2.035056088670018,-8.676543999998103,772.568
1036,148,0.0019969999993918464,1.9079898956281038,-8.678540999997495,782.952
1037,149,0.16598399999929825,1.7991145271513034,-8.844524999996793,793.352
1038,150,0.0018040000031760428,1.6867826192045454,-8.846328999999969,802.032
1055,151,76.69127599999774,1.7881539555044024,-5.537604999997711,786.472
1056,152,0.19704099999944447,1.6887093957853425,-5.734645999997156,790.888
1057,153,0.08411700000215205,1.5884223710488932,-5.818762999999308,801.272
1058,154,1.3043279999983497,1.5706664728582342,-7.1230909999976575,811.528
1059,155,0.009137000000919215,1.473070880804652,-7.132227999998577,821.912
1060,156,0.0037249999986670446,1.381236763254278,-7.135952999997244,824.984
1061,157,1.24304100000154,1.3725995280509817,-8.378993999998784,829.672
1071,158,37.67912399999841,1.4318668075478946,-6.058117999997194,808.872
1072,159,0.4061650000003283,1.3677604445761717,-6.464282999997522,813.768
1073,160,0.1620199999997567,1.292401666790146,-6.626302999997279,813.752
1074,161,0.006853000002593035,1.212054875115924,-6.633155999999872,820.776
1075,162,1.862260999998398,1.2526927579210785,-8.49541699999827,804.224
1091,163,70.27121800000168,1.782448335550906,1.233365000000049,812.784
1092,164,4.256196999998792,1.9370576270788988,-3.0228319999987434,812.784
1093,165,0.031625999999960186,1.817968150386465,-3.0544579999987036,816.48
1094,166,0.8764889999984007,1.759125703487211,-3.9309469999971043,826.864
1095,167,0.0007080000032146927,1.6492245970194612,-3.931655000000319,837.264
1096,168,1.2107249999971827,1.6218183722055688,-5.142379999997502,837.264
1097,169,0.0008010000019567087,1.5205047864428431,-5.143180999999458,839.24
1114,170,79.11843600000066,1.4805709872901245,-4.261617000000115,693.36
1115,171,3.620837999998912,1.6143376755844236,-7.882454999999027,703.76
1116,172,0.20963699999992969,1.5265438833603928,-8.092091999998956,714.16
1117,173,0.0010450000008859206,1.4312002031504236,-8.093136999999842,724.56
1118,174,0.41010199999800534,1.3673815654533974,-8.503238999997848,730.48
1130,175,37.86073000000033,1.4156245926125395,-6.363968999998178,740.848
1131,176,0.24233300000196323,1.3422938680743786,-6.606302000000142,751.232
1132,177,0.18270799999663723,1.2698197513195197,-6.789009999996779,760.08
1133,178,0.28132600000026287,1.2080388918620661,-7.070335999997042,766.704
1134,179,0.07346700000198325,1.137128148620811,-7.143802999999025,777.088
1135,180,1.1540690000001632,1.1381869518320205,-8.297871999999188,781.128
1149,181,75.32438299999922,1.3592763298425683,-3.622254999998404,761.096
1150,182,0.16125900000042748,1.2844002467274345,-3.7835139999988314,768.888
1151,183,0.0008390000002691522,1.2041776688069867,-3.7843529999991006,779.272
1152,184,0.1921230000007199,1.140924252006595,-3.9764759999998205,783.608
1153,185,0.0008519999973941594,1.06966973625602,-3.9773279999972146,793.992
1154,186,0.005124999999679858,1.0031356902399986,-3.9824529999968945,801.032
1155,187,3.1491359999999986,1.1372607095999987,-7.131588999996893,784.928
1156,188,0.01747100000284263,1.0672738527501764,-7.149059999999736,786.28
1174,189,74.43716999999742,1.3482461119534515,-1.5862299999971583,722.8
1175,190,0.44483800000307383,1.291783104956553,-2.031068000000232,727.648
1176,191,0.4331019999990531,1.238115535896709,-2.464169999999285,738.032
1177,192,0.1060829999987618,1.1673635024030873,-2.570252999998047,742.56
1178,193,0.10840000000098371,1.1011782835029558,-2.6786529999990307,752.944
1179,194,0.9445439999981318,1.0913886407839042,-3.6231969999971625,756.192
1180,195,0.0014090000004216563,1.0232649132349365,-3.624605999997584,761.2
1185,196,34.44598100000076,1.3064370436577057,1.9294130000016594,771.584
1186,197,1.6836829999992915,1.3300149159290549,0.2457300000023679,781.984
1187,198,0.0011220000014873222,1.2469591086835818,0.24460800000088057,792.384
1194,199,6.765026000000944,1.5918382893909169,-6.520418000000063,778.272
1195,200,0.4167089999973541,1.5183927088038192,-6.937126999997417,787.088
1214,201,75.66360600000189,1.6945177895034622,-2.600732999999309,753.24
1215,202,0.4292439999990165,1.6154381776594344,-3.0299769999983255,757.944
1216,203,2.6687910000000556,1.6812727290557232,-5.698767999998381,766.056
1217,204,0.010041000001365319,1.5768207459898258,-5.7088089999997464,776.44
1218,205,0.00640199999907054,1.4786695743654037,-5.715210999998817,785.672
1219,206,0.041359999999258434,1.3888377259675195,-5.756570999998075,796.056
1220,207,0.3084080000007816,1.3213108680945984,-6.064978999998857,796.688
1237,208,79.18419699999868,1.2897166263387687,-5.249175999997533,783
1238,209,2.761565000000701,1.3817071496926394,-8.010740999998234,756.056
1239,210,0.08272500000020955,1.3005207653368624,-8.093465999998443,765.64
1240,211,0.010339000000385568,1.2198844050033326,-8.103804999998829,776.024
1241,212,0.13712600000144448,1.1522120046907145,-8.240931000000273,754.04
1242,213,0.011835999997856561,1.080938504397411,-8.25276699999813,760.296
1247,214,32.082195999999385,1.508242597872611,-0.334962999997515,761.568
1248,215,0.2353770000008808,1.428688498005628,-0.5703399999983958,762.464
1249,216,2.015692000000854,1.4653762168803297,-2.58603199999925,772.848
1252,217,0.05752099999881466,1.377385265825235,-2.6435529999980645,782.944
1259,218,1.4776830000009795,1.383653874211219,-4.121235999999044,748.016
1260,219,0.6117369999992661,1.335409069572972,-4.73297299999831,747.264
1261,220,0.46615100000053644,1.2810804402246947,-5.199123999998847,757.648
1262,221,1.1761049999986426,1.2745194752105664,-6.375228999997489,759.848
1263,222,0.12641699999949196,1.2027630705098742,-6.501645999996981,763.312
1281,223,76.95121100000324,1.3181396911028045,-3.452857000000222,771.92
1282,224,0.7476189999979397,1.2824821479087505,-4.200475999998162,782.304
1283,225,0.0007819999991625082,1.2023758886644011,-4.201257999997324,792.704
1284,226,0.22244900000077905,1.1411304581229247,-4.423706999998103,803.104
1285,227,0.39222499999959837,1.0943238669902169,-4.8159319999977015,813.504
1286,228,0.4569370000026538,1.0544871878034943,-5.272869000000355,823.904
1287,229,0.0008909999996831175,0.9886374260657561,-5.273760000000038,824.984
1304,230,75.32665300000008,1.2189317744366415,-0.6004130000001169,743.424
1305,231,4.666395999996894,1.4343982885341573,-5.266808999997011,749.136
1306,232,0.28493000000162283,1.3625565205008738,-5.5517389999986335,758.592
1307,233,0.10765800000081072,1.2841253629696199,-5.659396999999444,768.976
1308,234,1.0666569999993953,1.270533590283981,-6.72605399999884,772.608
1309,235,0.007330000000365544,1.191583365891255,-6.733383999999205,782.992
1310,236,0.11981399999785936,1.1245977805229177,-6.8531979999970645,786.624
1311,237,0.005737999999837484,1.0546690442402251,-6.858935999996902,789.392
1316,238,34.61189800000284,1.3255086039750337,-1.4708339999997406,792.288
1317,239,0.00700199999846518,1.243101941226498,-1.4778359999982058,800.544
1318,240,0.28274600000077044,1.18307969489989,-1.7605819999989762,810.928
1320,241,0.17549199999848497,1.1201054639685522,-1.9360739999974612,815.968
1321,242,0.00940199999968172,1.0506864974704977,-1.945475999997143,826.352
1330,243,1.7286700000004203,1.0930604663786179,-3.674145999997563,830.288
1331,244,0.20384800000101677,1.0374846872300179,-3.87799399999858,840.672
1332,245,0.0015300000013667159,0.9727375192782272,-3.8795239999999467,848.848
1333,246,1.1229669999993348,0.9821268618232963,-5.0024909999992815,852.04
1351,247,72.2631939999992,1.4042943079593901,2.7343150000015157,828.208
1352,248,2.583263000000443,1.477979851211956,0.15105200000107288,833.424
1353,249,0.23834200000055716,1.4005024855112436,-0.08728999999948428,843.072
1354,250,0.0009619999982533045,1.3130312051666817,-0.08825199999773758,853.456
1355,251,0.23693500000081258,1.245775192343815,-0.32518699999855016,863.856
1356,252,2.078262999999424,1.2978056803222906,-2.4034499999979744,874.256
1357,253,0.006947000001673587,1.217127012802252,-2.410396999999648,884.656
1358,254,2.396751000000222,1.2908535120021252,-4.80714799999987,877.352
1378,255,80.83242599999721,1.262201792501818,-5.639573999997083,831.568
1380,256,1.1029470000030415,1.2522483679706444,-6.742521000000124,827.152
1381,257,0.01032899999700021,1.1746284074722917,-6.7528499999971245,837.504
1382,258,0.23508600000059232,1.1159070070053105,-6.987935999997717,847.888
1383,259,0.1316420000002836,1.0543904440674963,-7.1195779999980005,850.768
1384,260,0.07466500000009546,0.9931576038132837,-7.194242999998096,837.44
1385,261,0.22864000000117812,0.945375253575027,-7.422882999999274,839.448
1399,262,35.71317799999815,1.1542156752267034,-3.136060999997426,843.384
1400,263,0.8283460000020568,1.1338488205251631,-3.9644069999994827,853.768
1401,264,1.601607000000513,1.1630837067423725,-5.566013999999996,857.288
1402,265,0.6616389999981038,1.1317434125708556,-6.227652999998099,857.288
1403,266,0.006475999998656334,1.0614141992850932,-6.234128999996756,865.64
1404,267,0.010183000002143672,0.9957122493299089,-6.244311999998899,876.024
1405,268,1.3699759999981325,1.0191037337466728,-7.614287999997032,856.216
1406,269,0.15414400000008754,0.9650437503875112,-7.768431999997119,862.352
1421,270,74.80263700000069,1.2295637034882487,-2.571068999997806,860.096
1422,271,0.4311090000010154,1.1796602845202966,-3.002177999998821,862.672
1423,272,0.0014120000014372636,1.106019766737868,-3.0035900000002584,873.056
1424,273,4.465964999999414,1.3160163438167145,-7.469554999999673,836.216
1425,274,0.08626899999944726,1.2391571348281354,-7.55582399999912,846.616
1426,275,0.03415599999789265,1.1638445639012451,-7.589979999997013,857.016
1427,276,0.010322000001906417,1.0917494036575364,-7.600301999998919,867.416
1428,277,0.010579999998299172,1.024176315928834,-7.610881999997218,877.816
1429,278,0.010557000001426786,0.960825108683371,-7.621438999998645,888.216
1430,279,0.36884400000053574,0.9238262893906938,-7.990282999999181,896.04
1442,280,77.20131100000071,1.0410052088037307,-5.1915939999998955,896.04
1443,281,0.20833099999799742,0.9889630707533724,-5.399924999997893,902.92
1444,282,0.2058710000019346,0.9400198163314075,-5.6057959999998275,913.304
1445,283,0.000919999998586718,0.8813260778106062,-5.606715999998414,921.544
1446,284,0.14378399999986868,0.8352296979474352,-5.750499999998283,931.928
1447,285,0.010368999999627704,0.7836759043256972,-5.760868999997911,942.328
1448,286,0.010612000001856359,0.7353594103054572,-5.771480999999767,952.728
1449,287,0.010655999998562038,0.6900654471612762,-5.782136999998329,963.128
1450,288,0.023322000000916887,0.6483939817137537,-5.805458999999246,967.2
1458,289,36.35871699999916,0.8354495453566966,-2.164175999998406,940.464
1459,290,3.31316599999991,0.9903068237718974,-5.477341999998316,949.152
1460,291,0.08667300000161049,0.9338297097862545,-5.564014999999927,955.088
1461,292,0.35462600000028033,0.8976294779246311,-5.918641000000207,959.056
1474,293,78.07488000000012,0.9618476355543341,-3.993521000000328,868.472
1475,294,1.3641789999965113,0.9869933458319702,-5.357699999996839,875.896
1476,295,0.001003000001219334,0.9253689492175483,-5.358702999998059,879.368
1496,296,75.66869600000064,1.1382398898914117,-1.0273989999986952,878.016
1497,297,0.8043739999993704,1.117373271773159,-1.8317729999980656,876.52
1502,298,38.79856199999995,1.12262731728734,-0.6303349999980128,817.32
1503,299,0.000968000000284519,1.052523609956899,-0.6313029999982973,818.984
1510,300,2.3431840000012016,1.133189884334668,-2.974486999999499,829.368
1511,301,4.627689000000828,1.3515960790638029,-7.602176000000327,817.296
1528,302,72.18144499999835,1.7557810116224184,0.21637900000132504,822.736
1529,303,3.6309409999994386,1.8729785108959822,-3.4145619999981136,818.032
1530,304,0.006699000001390232,1.7563360414650702,-3.421260999999504,825.216
1531,305,3.48350500000015,1.8642841013735127,-6.904765999999654,794.76
1532,306,0.008718999997654464,1.7483112825375215,-6.9134849999973085,805.144
1533,307,0.007391000002826331,1.639503764879103,-6.920876000000135,812.52
1534,308,0.010383999997429783,1.5376837795739986,-6.931259999997565,822.904
1535,309,0.096785000001546,1.4476276058507203,-7.028044999999111,831.544
1536,310,0.0040389999994658865,1.357403317985017,-7.0320839999985765,835.36
1555,311,72.3652230000007,1.7497391731109098,0.6026930000007269,845.744
1556,312,1.8196649999990768,1.7541095372914202,-1.21697199999835,852.592
1557,313,5.425944999999047,1.9835992537106468,-6.6429169999973965,854
1558,314,0.0011709999998856802,1.8596974878537242,-6.644087999997282,864.4
1559,315,0.00810000000274158,1.743972644863038,-6.652188000000024,874.8
1560,316,0.13979299999846262,1.643711417059002,-6.791980999998486,885
1565,317,33.47107200000028,1.949037453492797,-0.26305299999876297,857.64
1575,318,2.3703500000010536,1.975369487649563,-2.6334029999998165,840.056
1576,319,0.20731499999965308,1.8648660821714438,-2.8407179999994696,840.344
1577,320,3.352398999999423,1.9578368895356926,-6.193116999998892,815.624
1578,321,0.7900330000011309,1.8848491464397825,-6.983150000000023,819.504
1579,322,0.006858999997348292,1.7674747622871303,-6.990008999997372,827.328
1580,323,0.3079429999997956,1.676254027144172,-7.297951999997167,837.712
1581,324,0.004898000002867775,1.5717942754478404,-7.302850000000035,839.824
1590,325,67.62619799999811,2.2469197582324685,5.070952000001853,850.208
1595,326,13.766155000001163,2.966871960843012,-8.69520299999931,793.192
1596,327,0.7782750000005763,2.8300846507903596,-9.473477999999886,801.848
1597,328,0.022062000000005355,2.6545832351159624,-9.495539999999892,812.232
1598,329,0.11144099999728496,2.495636845421045,-9.606980999997177,822.632
1599,330,0.26577300000280957,2.356270355082405,-9.872753999999986,833.032
1600,331,0.16724400000020978,2.2194562078897677,-10.039998000000196,843.432
1601,332,0.2469169999967562,2.0961725073964543,-10.286914999996952,847.688
1614,333,77.71859400000176,2.107749600684066,-8.00550899999871,801.72
1615,334,0.04676100000142469,1.978937813141401,-8.052270000000135,808.536
1616,335,0.007950999999593478,1.8557511373200382,-8.060220999999729,816.584
1617,336,0.17816899999888847,1.7509022537374663,-8.238389999998617,826.968
1618,337,0.42304199999853154,1.667910987878783,-8.661431999997149,835.784
1619,338,0.17533300000286545,1.574624863636538,-8.836765000000014,846.168
1620,339,0.26551999999719555,1.4928058096590793,-9.10228499999721,847.736
1621,340,0.001693000001978362,1.3996112590555105,-9.103977999999188,858.12
1622,341,0.004944000000250526,1.3124445553645567,-9.108921999999438,858.992
1635,342,68.41249199999947,1.9546360206543048,2.478586000001087,799.24
1636,343,0.0007619999996677507,1.8325188943633899,2.4778240000014193,809.416
1637,344,1.7186260000016773,1.825400588465783,0.759197999999742,815.176
1638,345,0.0007099999966158066,1.71135742668646,0.7584880000031262,821.12
1645,346,41.334672000000865,1.6878145875186101,-0.5761839999977383,785.472
1652,347,1.6653540000006615,1.6864108007987384,-2.2415379999983998,788.736
1653,348,2.490743999998813,1.736681625748743,-4.7322819999972126,778.32
1654,349,0.00842200000261073,1.6286653991396096,-4.740703999999823,785.56
1673,350,76.60653699999966,1.7389652491934051,-1.3472409999994852,792.864
1674,351,1.3977359999989858,1.7176384211187539,-2.744976999998471,803.264
1675,352,0.008972999999969034,1.6108468322988299,-2.75394999999844,813.664
1676,353,0.2701789999991888,1.5270550927801023,-3.024128999997629,814.872
1694,354,77.9238609999993,1.5613728369813893,-0.9479899999969348,710.52
1695,355,0.9380250000031083,1.5224135971702468,-1.886015000000043,720.184
1696,356,3.650971999999456,1.6554484973470724,-5.536986999999499,730.568
1697,357,0.005543999999645166,1.5523294662628582,-5.542530999999144,738.6
1698,358,0.010643999998137588,1.4559741246213131,-5.553174999997282,748.984
1699,359,0.032693000001017936,1.3670190543325447,-5.5858679999983,755.896
1709,360,43.85010799999873,1.522212113436681,-9.435975999997027,672.712
1710,361,0.0012430000024323817,1.4271515438470406,-9.437218999999459,677.288
1711,362,0.2799349999986589,1.3554505098565168,-9.717153999998118,687.672
1712,363,0.0015390000007755589,1.270831040490533,-9.718692999998893,691.288
1713,364,0.00480999999854248,1.1917047254597835,-9.723502999997436,701.672
1714,365,0.006894000001921086,1.1176540551186671,-9.730396999999357,712.072
1715,366,0.010545999997702893,1.0484598016736069,-9.74094299999706,722.472
1716,367,0.29037000000244007,1.0010791890691588,-10.0313129999995,732.872
1717,368,0.026988999998138752,0.94019855225222,-10.058301999997639,743.272
1718,369,0.2958360000011453,0.8999258927365279,-10.354137999998784,753.176
1732,370,74.85515799999848,1.1652331494405899,-5.209295999997266,753.176
1733,371,0.0021030000025348272,1.0925375151007115,-5.211398999999801,757.256
1734,372,0.30965399999695364,1.0436072954067266,-5.521052999996755,760.76
1735,373,0.0017530000004626345,0.9784914019438351,-5.522805999997217,771.16
1736,374,1.1923880000031204,0.9918599393225405,-6.715194000000338,717.28
1737,375,0.011548999998922227,0.9305905056148143,-6.72674299999926,727.68
1738,376,0.00656399999934365,0.8728388490138473,-6.733306999998604,731.072
1752,377,78.18087699999887,0.9319816084505523,-4.914183999997476,712.48
1753,378,1.8218780000024708,0.9876001329225472,-6.736061999999947,720.544
1754,379,0.04093300000022282,0.9284334371149019,-6.77699500000017,727.008
1755,380,0.38000299999839626,0.8941565347951203,-7.156997999998566,737.392
1756,381,0.169356999998854,0.8488565638703536,-7.32635499999742,741.088
1767,382,39.08331900000121,0.8530955911283808,-6.409673999998631,730.192
1768,383,0.13809200000105193,0.8084078666829227,-6.547765999999683,737.808
1769,384,2.2456079999974463,0.8982328750150804,-8.79337399999713,748.192
1770,385,0.0010390000024926849,0.8421582578267937,-8.794412999999622,749.696
1771,386,0.04410999999890919,0.7922802417125508,-8.838522999998531,756.88
1786,387,71.97311600000103,1.2444429766054523,-0.811638999999559,767.264
1787,388,0.15697999999974854,1.1764765405675959,-0.9686189999993076,777.664
1789,389,1.2585440000002563,1.1816057567821372,-2.227162999999564,768.792
1790,390,2.6770230000001902,1.2750693344832655,-4.904185999999754,779.192
